Nose_X;Nose_Y;Nose_Z;L_eye_inner_X;L_eye_inner_Y;L_eye_inner_Z;L_eye_X;L_eye_Y;L_eye_Z;L_eye_outer_X;L_eye_outer_Y;L_eye_outer_Z;R_eye_inner_X;R_eye_inner_Y;R_eye_inner_Z;R_eye_X;R_eye_Y;R_eye_Z;R_eye_outer_X;R_eye_outer_Y;R_eye_outer_Z;L_ear_X;L_ear_Y;L_ear_Z;R_ear_X;R_ear_Y;R_ear_Z;L_mouth_X;L_mouth_Y;L_mouth_Z;R_mouth_X;R_mouth_Y;R_mouth_Z;L_shoulder_X;L_shoulder_Y;L_shoulder_Z;R_shoulder_X;R_shoulder_Y;R_shoulder_Z;L_elbow_X;L_elbow_Y;L_elbow_Z;R_elbow_X;R_elbow_Y;R_elbow_Z;L_wrist_X;L_wrist_Y;L_wrist_Z;R_wrist_X;R_wrist_Y;R_wrist_Z;L_pinky_X;L_pinky_Y;L_pinky_Z;R_pinky_X;R_pinky_Y;R_pinky_Z;L_index_X;L_index_Y;L_index_Z;R_index_X;R_index_Y;R_index_Z;L_thumb_X;L_thumb_Y;L_thumb_Z;R_thumb_X;R_thumb_Y;R_thumb_Z;L_hip_X;L_hip_Y;L_hip_Z;R_hip_X;R_hip_Y;R_hip_Z;L_knee_X;L_knee_Y;L_knee_Z;R_knee_X;R_knee_Y;R_knee_Z;L_ankle_X;L_ankle_Y;L_ankle_Z;R_ankle_X;R_ankle_Y;R_ankle_Z;L_heel_X;L_heel_Y;L_heel_Z;R_heel_X;R_heel_Y;R_heel_Z;L_halux_X;L_halux_Y;L_halux_Z;R_halux_X;R_halux_Y;R_halux_Z
-77,82641976;18,6250218;142,1980647;-76,88838097;20,32260376;144,8878818;-76,99815434;21,41778749;145,0531765;-77,14204468;22,44809629;145,1553193;-77,16272781;17,60608033;145,034846;-77,4187885;16,68763377;145,3936047;-77,4903333;15,69568827;145,7926511;-79,11966903;24,0689366;145,9372606;-78,84907827;14,28304502;147,3362937;-79,28467155;20,24904563;140,5480374;-79,38042292;17,21517229;140,7438222;-86,48114037;33,64317239;133,4533799;-84,0717261;3,575406395;137,8216503;-91,62897968;48,90451576;116,2647403;-92,20449093;-13,97075704;124,1699264;-84,78943966;34,80563562;105,6287482;-85,45560514;-1,600884544;109,5794184;-83,5800004;29,58651399;103,7843084;-84,77352459;1,92804738;106,4522193;-83,83646187;28,005618;106,3810087;-85,41597639;3,638116721;109,176394;-83,98108361;29,53438802;106,8775433;-85,70521038;2,854266646;110,2869086;-84,49315962;24,73924926;92,73801065;-82,6965302;8,529402485;94,149159;-83,41517518;23,20509026;59,49068807;-77,22781714;8,785207908;62,23828332;-80,29230004;20,42557705;32,06191585;-78,83595852;10,49802473;33,36272706;-81,46727904;18,76054724;28,17020522;-81,59690591;11,9353117;29,02525605;-71,95495891;22,55698598;24,77110674;-69,77807142;9,202593505;26,09765263
-77,88452401;18,60975593;142,173123;-76,94297913;20,3101352;144,8684764;-77,03981347;21,39219693;145,0353417;-77,18228574;22,43314929;145,1350827;-77,20318691;17,58948687;145,025734;-77,42418076;16,67286205;145,392897;-77,48196375;15,66642135;145,8007658;-79,15576586;24,05440139;145,9107957;-78,89399933;14,2601373;147,333191;-79,30198443;20,23377968;140,5389397;-79,3720617;17,21417374;140,739607;-86,50461987;33,66697749;133,4253823;-84,0507649;3,602626875;137,8433591;-91,64546245;48,90862997;116,2450094;-92,19207153;-13,90290605;124,2148058;-84,85492628;34,81395161;105,6087002;-85,46337484;-1,516737582;109,7094932;-83,68779933;29,5854103;103,7463269;-84,8727536;1,99900894;106,5232877;-83,94706073;27,98930347;106,351113;-85,47124558;3,721186797;109,2758451;-84,0504868;29,53109945;106,8578251;-85,74191907;2,935684173;110,391268;-84,57634408;24,76896736;92,72524876;-82,78201664;8,576202297;94,13553891;-83,4441618;23,21436234;59,50201937;-77,43082105;8,877772438;62,14833067;-80,3016695;20,42070611;32,06636578;-78,8651412;10,61387655;33,2910534;-81,483708;18,76525672;28,16559839;-81,54164461;12,0573627;28,98559961;-71,87762985;22,54945454;24,79124976;-69,91942513;9,33513773;25,93674485
-77,92155548;18,59369938;142,1546191;-76,97293108;20,29807809;144,8549697;-77,06273775;21,36722961;145,0226709;-77,20291672;22,41363045;145,1215242;-77,22649995;17,57577184;145,0231405;-77,40900808;16,65466143;145,3993671;-77,45998939;15,63918266;145,8156431;-79,17553271;24,03400531;145,8925774;-78,92180674;14,23952473;147,3353949;-79,31056214;20,21498306;140,5336735;-79,3515321;17,2100137;140,7402382;-86,52464394;33,67546808;133,4029547;-84,02936982;3,617805273;137,8588758;-91,65572837;48,90568136;116,2251374;-92,16974606;-13,83490193;124,2256146;-84,92675823;34,81283734;105,5876488;-85,45161431;-1,433337021;109,7887444;-83,80949874;29,56694907;103,7046444;-84,94379008;2,067164402;106,5586969;-84,0829785;27,95248788;106,3154085;-85,49201676;3,802413779;109,3433037;-84,13740175;29,51201711;106,8359076;-85,74138159;3,016636918;110,4637933;-84,63513807;24,79003998;92,71436582;-82,84399191;8,614644525;94,12104714;-83,46604264;23,22078312;59,51073018;-77,61376441;8,942205647;62,0641871;-80,31708748;20,41445087;32,07155738;-78,90937898;10,69839401;33,2197689;-81,50579958;18,76947661;28,16127181;-81,5057278;12,15602802;28,94441173;-71,7997134;22,52640672;24,8128794;-70,08494426;9,405372339;25,78397306
-77,94292464;18,57612205;142,1409533;-76,98668057;20,28529231;144,8447499;-77,07550425;21,34308266;145,0122341;-77,21195076;22,39014237;145,1116071;-77,23542718;17,56241479;145,0252631;-77,37111995;16,62949991;145,4120915;-77,42276654;15,61093207;145,8356497;-79,18419977;24,01077297;145,8809243;-78,93908703;14,22075119;147,3407082;-79,31566378;20,19388377;140,5304118;-79,32103062;17,20151413;140,7445971;-86,54115908;33,67181623;133,3862391;-84,01130164;3,622539085;137,8682665;-91,65984254;48,89766867;116,2060518;-92,14134043;-13,769163;124,2042247;-85,00382063;34,80205673;105,5652535;-85,41686821;-1,354569954;109,8247492;-83,94187189;29,53049829;103,6617216;-84,97425662;2,130168131;106,5666032;-84,2480029;27,89508742;106,274851;-85,47326939;3,878614829;109,3868098;-84,24666313;29,47664064;106,8116155;-85,70330468;3,093275356;110,5120391;-84,66793739;24,80278928;92,70783264;-82,87869112;8,644074981;94,11002077;-83,48167707;23,22481204;59,51832084;-77,76792827;8,981913734;61,99127003;-80,33737011;20,40673443;32,07732041;-78,95687647;10,7566163;33,15571277;-81,53152196;18,77294726;28,15738393;-81,48469851;12,23098244;28,9055152;-71,71719318;22,48975194;24,83887333;-70,24646758;9,430722807;25,65460808
-77,95469756;18,55523735;142,1303636;-76,99486482;20,26902899;144,8348055;-77,08790119;21,31795244;145,0009268;-77,21931797;22,36102579;145,1017476;-77,23130649;17,54560946;145,030198;-77,30858464;16,59360824;145,4297192;-77,36839641;15,57787065;145,8586789;-79,18967068;23,98521641;145,8729512;-78,95305406;14,20179621;147,346467;-79,32216891;20,16986155;140,5272381;-79,28020938;17,18700578;140,7517052;-86,55407055;33,65879165;133,3750379;-83,99827608;3,618591093;137,8716332;-91,65601938;48,88551187;116,1898177;-92,1076218;-13,70914997;124,1524657;-85,083807;34,78317743;105,5421037;-85,36050298;-1,283751269;109,8279436;-84,07916651;29,47910618;103,6209441;-84,96046872;2,186908563;106,5566357;-84,43893313;27,82096339;106,2324125;-85,41846974;3,94724883;109,4151244;-84,37843389;29,42721842;106,7860857;-85,63585649;3,161773763;110,5437791;-84,67750785;24,80887185;92,70676242;-82,88664048;8,664785733;94,10486712;-83,49146345;23,22668217;59,52645435;-77,89008279;9,002516603;61,93259355;-80,36009907;20,39769083;32,0835956;-78,99934136;10,79524599;33,10270353;-81,55846812;18,77555752;28,15427572;-81,47382135;12,28465362;28,87163996;-71,62861534;22,4436065;24,87012095;-70,38463013;9,42901475;25,55522815
-77,962881;18,52862273;142,1211263;-77,00882352;20,24515594;144,8221439;-77,1089847;21,28841403;144,9860212;-77,23464577;22,32256448;145,088574;-77,21488438;17,52079585;145,0361216;-77,22223007;16,54381072;145,4503928;-77,2970084;15,53651233;145,8823779;-79,20111985;23,95478791;145,8652375;-78,97024808;14,17920971;147,3501121;-79,33426632;20,14060834;140,5224962;-79,22752357;17,16456648;140,7608553;-86,56241333;33,63768793;133,3692097;-83,99056;3,607033102;137,8690713;-91,64033811;48,86854163;116,1793053;-92,066928;-13,65872404;124,071641;-85,16293854;34,75918027;105,5195991;-85,28863282;-1,223945354;109,8083947;-84,21304003;29,41885696;103,5860587;-84,9077284;2,236600216;106,5365708;-84,6444213;27,73733095;106,1926738;-85,33855893;4,005964806;109,4346681;-84,52653088;29,36858461;106,7616536;-85,55356394;3,21842029;110,5644961;-84,66930737;24,81054844;92,71086029;-82,87228956;8,677902048;94,10554714;-83,49545671;23,22646314;59,53641425;-77,98117363;9,010029252;61,88895741;-80,38214006;20,3876583;32,09039824;-79,03253903;10,82081641;33,06184654;-81,58419134;18,77731921;28,15226456;-81,46916614;12,32105999;28,8441993;-71,53637837;22,39335525;24,9051505;-70,49077434;9,415107492;25,4847537
-77,97292448;18,49358111;142,1118169;-77,0389304;20,20856995;144,8044124;-77,14545137;21,24992749;144,9657999;-77,26509108;22,26979699;145,0698295;-77,18776679;17,48316921;145,0415788;-77,11743864;16,47793202;145,4719901;-77,21222983;15,48413567;145,9046107;-79,22728682;23,91416712;145,8546955;-78,99547011;14,14849829;147,3498018;-79,35493529;20,10261899;140,5151591;-79,1623275;17,13203632;140,7715759;-86,56414541;33,6077229;133,3688504;-83,98769724;3,587387193;137,8606642;-91,60774096;48,84461552;116,1776052;-92,01596779;-13,62140257;123,9633794;-85,23638053;34,73365711;105,4995798;-85,20941685;-1,178216194;109,7741227;-84,3336362;29,35723737;103,5604215;-84,82732262;2,277923205;106,5109283;-84,84695635;27,65302672;106,1606822;-85,24805106;4,052302235;109,4485794;-84,67925817;29,3071098;106,7411877;-85,4726005;3,259824548;110,5768037;-84,64957132;24,80989685;92,71876059;-82,84272026;8,685089152;94,10989374;-83,49342711;23,22410335;59,54894418;-78,04473879;9,009544659;61,85950324;-80,40032211;20,37708077;32,09774748;-79,05545715;10,83848648;33,03238094;-81,60648948;18,77829689;28,15147097;-81,46766977;12,3445878;28,82348633;-71,44595544;22,34440381;24,94082094;-70,56529353;9,399270945;25,43747637
-77,98931331;18,4473451;142,101535;-77,09279942;20,15389023;144,78051;-77,2005284;21,19745869;144,9400371;-77,31366612;22,19777777;145,0450825;-77,15351893;17,42819426;145,0457321;-77,0041248;16,3948238;145,4925538;-77,12096383;15,4187137;145,9239259;-79,27450666;23,8565269;145,839396;-79,03106715;14,1048736;147,3448311;-79,38523845;20,05186435;140,5050795;-79,08655039;17,08686059;140,783478;-86,55669209;33,5663093;133,3741802;-83,98888243;3,557265972;137,8465568;-91,55399939;48,81087066;116,1872573;-91,9506501;-13,5998889;123,8311854;-85,29958157;34,70973694;105,4837015;-85,12888046;-1,149527655;109,7308519;-84,43208482;29,30096271;103,5460735;-84,73151214;2,308745245;106,4814129;-85,02769405;27,57604954;106,1403429;-85,15976138;4,083856133;109,4574968;-84,82290788;29,2488851;106,7269882;-85,40530448;3,283350806;110,5813488;-84,62376867;24,80828009;92,72857245;-82,80584439;8,688188903;94,11461494;-83,48478761;23,21941681;59,56438002;-78,08557586;9,004631415;61,84232801;-80,41207784;20,36636745;32,10560648;-79,06899744;10,85166935;33,01253089;-81,62372495;18,77856762;28,15170293;-81,46687468;12,35919508;28,80900536;-71,36376108;22,30102771;24,97357822;-70,61401125;9,38709203;25,40638441
-78,01515454;18,38707916;142,0899831;-77,1736772;20,07635653;144,7508905;-77,27356591;21,12615841;144,910052;-77,37854879;22,10288113;145,0158678;-77,11764775;17,35209253;145,0484251;-76,89484832;16,29422716;145,5106616;-77,03164194;15,33867758;145,9397891;-79,34486715;23,77551827;145,8190702;-79,07670906;14,04426122;147,3356944;-79,42367541;19,9844344;140,4930203;-79,00500498;17,02591176;140,7961205;-86,53808758;33,51022972;133,38521;-83,99292431;3,512882198;137,8271394;-91,47785808;48,76486696;116,2094637;-91,86698156;-13,59607993;123,6816211;-85,35009948;34,6890632;105,4727655;-85,04735097;-1,140264011;109,6825635;-84,5038304;29,25401537;103,5429008;-84,62870245;2,32655071;106,4484635;-85,17234877;27,51123627;106,1329652;-85,08036833;4,098875684;109,4610369;-84,94656072;29,19775506;106,7196989;-85,3561412;3,287711688;110,5782077;-84,59566241;24,80618541;92,73847549;-82,76861524;8,688887544;94,11660259;-83,46854343;23,21206888;59,58284022;-78,1088113;8,997370683;61,83497334;-80,41589325;20,35578928;32,11385457;-79,0748685;10,86229934;33,00010235;-81,63512984;18,77823814;28,15241603;-81,46483841;12,36811387;28,79975496;-71,29489021;22,26570835;25,00064241;-70,64437394;9,38039738;25,38555119
-78,05184452;18,30982123;142,0773289;-77,27950577;19,97273995;144,7173516;-77,36044067;21,03203243;144,8781947;-77,45372634;21,98370053;144,9850713;-77,08639945;17,25225073;145,0499804;-76,8019617;16,17665867;145,5255131;-76,95192838;15,24279835;145,9524536;-79,43527322;23,66730085;145,7950635;-79,1297972;13,9642419;147,3237634;-79,46597974;19,89704942;140,4804377;-78,92426562;16,94553007;140,8089699;-86,50817472;33,43726614;133,4014072;-83,99812946;3,450378608;137,8032824;-91,38240944;48,70571119;116,2435425;-91,76213665;-13,61134222;123,5242391;-85,38884247;34,67127254;105,466403;-84,95860371;-1,151542088;109,6322503;-84,55112051;29,21671187;103,5483706;-84,52099452;2,329320739;106,4129298;-85,27551887;27,4590536;106,1366993;-85,00875419;4,096983752;109,4590293;-85,04580467;29,15409594;106,7178453;-85,32072067;3,273515931;110,5679291;-84,56692659;24,80334146;92,74722853;-82,73568898;8,688455885;94,11404598;-83,44349265;23,20164751;59,60428173;-78,11931837;8,988793456;61,83476036;-80,41150732;20,3454705;32,12227359;-79,07490894;10,87136779;32,99282386;-81,64094882;18,77749187;28,15276248;-81,46025374;12,37384259;28,79442236;-71,24166791;22,23912183;25,02070258;-70,66271878;9,378666208;25,37114138
-78,09908456;18,21266191;142,0638569;-77,40314298;19,84207367;144,6823087;-77,45477733;20,91256597;144,8468733;-77,53097516;21,84130188;144,9557015;-77,06505458;17,12753058;145,0507394;-76,73500928;16,04335837;145,536654;-76,88701092;15,13025106;145,962484;-79,53815344;23,53182366;145,7696885;-79,18652447;13,86454392;147,3106803;-79,50574614;19,78752796;140,4690353;-78,85092704;16,84201764;140,8213879;-86,46901608;33,34750507;133,4216351;-84,00250051;3,367449993;137,776465;-91,2750155;48,63475994;116,2868874;-91,6356718;-13,64657485;123,3700669;-85,4197142;34,65430555;105,4634297;-84,85264216;-1,182558552;109,5824851;-84,58281126;29,18624643;103,5582431;-84,40526496;2,316462344;106,3769816;-85,34134359;27,41608291;106,1472754;-84,93788299;4,079647587;109,4520461;-85,12332147;29,11501955;106,7183915;-85,28825076;3,243505243;110,5518595;-84,53716467;24,79891164;92,75446895;-82,70873645;8,687547889;94,10694134;-83,40876467;23,18785745;59,6283953;-78,12137819;8,97942786;61,83902779;-80,39987425;20,33547302;32,1305219;-79,07077607;10,87941332;32,98851889;-81,64231249;18,77661807;28,15172632;-81,45260637;12,37820226;28,79149681;-71,20329218;22,22065679;25,03402013;-70,67297814;9,380497196;25,36129972
-78,1555137;18,09337709;142,0495038;-77,5340438;19,68606167;144,6477944;-77,54988852;20,76726389;144,8174636;-77,60273975;21,67888245;144,9295161;-77,0567772;16,97848865;145,0504714;-76,6993299;15,89623296;145,5434556;-76,83924159;15,00079486;145,9700874;-79,64389311;23,37284906;145,7451856;-79,24337365;13,74688575;147,2976585;-79,53609091;19,65535078;140,4601579;-78,79033274;16,71263701;140,8325358;-86,42386546;33,24359695;133,4445271;-84,00433758;3,264496206;137,7486473;-91,16570938;48,55563822;116,3355527;-91,49055574;-13,70175908;123,2292183;-85,4475494;34,63549046;105,4628067;-84,72108742;-1,230195993;109,5355654;-84,61093394;29,15846288;103,5681733;-84,27717393;2,289440038;106,3437681;-85,38019806;27,37699725;106,1598202;-84,85931432;4,050178433;109,4412325;-85,18594616;29,07601148;106,7181785;-85,24642669;3,202278453;110,5318461;-84,50422942;24,79160613;92,76072176;-82,68636895;8,686039562;94,09688471;-83,36454041;23,17078429;59,65446215;-78,11851401;8,969718714;61,84532675;-80,38291869;20,32591063;32,138107;-79,06383675;10,88681119;32,98517789;-81,64085261;18,77598875;28,14831815;-81,44220509;12,38236148;28,78930029;-71,17634161;22,2091521;25,04207856;-70,67646922;9,384779092;25,35553015
-78,21996418;17,95139025;142,0334742;-77,66124436;19,50904642;144,6145883;-77,64109578;20,59798261;144,7895634;-77,66503729;21,50106016;144,9061034;-77,06283642;16,80748494;145,0478984;-76,69627658;15,73772607;145,5446472;-76,80925715;14,85498376;145,9745303;-79,74413246;23,19673359;145,7227333;-79,29860657;13,61425604;147,2849427;-79,5520652;19,50224923;140,4541977;-78,74643192;16,5568239;140,8411927;-86,37497951;33,12972244;133,4691589;-84,00294147;3,144707575;137,7218633;-91,06469883;48,4734916;116,3853166;-91,3334657;-13,77524974;123,1086153;-85,47535037;34,61290096;105,4647116;-84,56251286;-1,289095618;109,4931811;-84,64546409;29,12999574;103,575533;-84,13587623;2,251870787;106,316032;-85,40319769;27,3370981;106,1709322;-84,76809607;4,01324125;109,4277175;-85,2398384;29,03324038;106,7155746;-85,18668394;3,155487032;110,5096477;-84,46487491;24,77970362;92,76711993;-82,66454211;8,682923993;94,08637002;-83,31260135;23,15109924;59,68132802;-78,11344929;8,960205064;61,85157894;-80,36310871;20,31700893;32,14440313;-79,05511064;10,8938669;32,98095812;-81,63818267;18,77598072;28,14177277;-81,42997938;12,38686428;28,78593519;-71,15576649;22,20352894;25,04700825;-70,67223829;9,391317352;25,35409107
-78,29280428;17,78855431;142,0141875;-77,77670005;19,31741513;144,5819203;-77,72757458;20,40881999;144,7610116;-77,71915344;21,31299382;144,8829231;-77,08410706;16,61856446;145,0406534;-76,72476344;15,57057498;145,5382491;-76,79792535;14,69427974;145,9739759;-79,83439881;23,01044138;145,7020089;-79,35320832;13,46991449;147,2716658;-79,55281505;19,33241327;140,4502989;-78,72253633;16,37700281;140,8456591;-86,3216693;33,00967953;133,4955994;-83,99902121;3,012918909;137,6976585;-90,97997892;48,39360367;116,4328123;-91,1739239;-13,86354874;123,01062;-85,50241856;34,58624874;105,4710545;-84,38483784;-1,352379819;109,4558064;-84,69005315;29,09971481;103,5805163;-83,98672256;2,208955173;106,2945302;-85,41738083;27,29415642;106,1800241;-84,66555726;3,973990064;109,4119751;-85,28661368;28,98530277;106,711463;-85,10750654;3,108695928;110,4863737;-84,41578308;24,76109027;92,77494173;-82,63731714;8,676300787;94,07798656;-83,25630381;23,13005431;59,70758075;-78,10806779;8,951463099;61,85618951;-80,34290753;20,30906638;32,14874923;-79,04518333;10,90081492;32,97412542;-81,63543085;18,7768746;28,13168011;-81,41702679;12,39173926;28,77917882;-71,13607343;22,20309758;25,05099287;-70,65768116;9,400830777;25,3576019
-78,37630635;17,60913562;141,9897615;-77,87731507;19,11840492;144,5480387;-77,81240859;20,20536199;144,7288748;-77,77090324;21,11943984;144,85648;-77,12257399;16,41693418;145,025919;-76,78307163;15,39742609;145,5221309;-76,8077541;14,52087216;145,9659933;-79,91464248;22,81949356;145,6816103;-79,41086484;13,31642471;147,2561954;-79,54203493;19,1518172;140,4466396;-78,72191714;16,17838094;140,8439808;-86,26024716;32,88498514;133,5249053;-83,99468953;2,873540442;137,6765377;-90,91590929;48,31976931;116,476263;-91,02236393;-13,96223822;122,9328101;-85,52466736;34,55667824;105,4849775;-84,2034118;-1,413042586;109,4221825;-84,74119267;29,06865915;103,5858627;-83,84039881;2,166311431;106,2772827;-85,42394778;27,24854232;106,1892925;-84,55875964;3,937007075;109,3934529;-85,32290287;28,93328427;106,7089469;-85,01446453;3,066211148;110,4621256;-84,35478469;24,73340218;92,7851446;-82,59786192;8,663482229;94,07384041;-83,19973654;23,10917535;59,73190646;-78,1031618;8,94388101;61,85813839;-80,32425038;20,30234521;32,15060976;-79,03410638;10,90782057;32,96298052;-81,63301484;18,77878304;28,1180159;-81,404055;12,39671711;28,76641534;-71,1125293;22,20747818;25,05578948;-70,62946165;9,414431665;25,36675713
-78,47316406;17,41878026;141,9589957;-77,96426748;18,91854721;144,5115278;-77,90002211;19,99340464;144,6911579;-77,82712709;20,92389308;144,8242734;-77,18117078;16,20802731;145,001682;-76,86952004;15,22037715;145,4950972;-76,84239012;14,33714111;145,9486832;-79,9872574;22,62655312;145,6602121;-79,47677727;13,1550093;147,2368484;-79,52588036;18,96659345;140,4413111;-78,74713899;15,96759138;140,8345801;-86,18643966;32,75390806;133,5584546;-83,99321928;2,72828887;137,6575664;-90,87307167;48,25299009;116,515569;-90,88786487;-14,06802107;122,8686377;-85,53729636;34,52533269;105,5093962;-84,03587583;-1,465676568;109,3891912;-84,79140134;29,03832129;103,5952338;-83,70915805;2,128566754;106,2601492;-85,42013889;27,20144575;106,2023585;-84,45739112;3,905292619;109,3706048;-85,34386471;28,87884784;106,7117829;-84,91747331;3,030177473;110,4358429;-84,28184487;24,69424872;92,79806489;-82,53954469;8,64120694;94,07530688;-83,14621279;23,08970503;59,75348708;-78,09783836;8,937344374;61,85709605;-80,30823915;20,29697273;32,14973397;-79,0213972;10,9150077;32,94586355;-81,63077433;18,78165428;28,10110086;-81,39102438;12,40149571;28,74476402;-71,08221096;22,21623957;25,06242288;-70,58475305;9,432883306;25,38197947
